x,y,z,intensity,ring,time
1.3150132,4.4622817,-0.7368064,31.0,3,-0.09725561
1.6354084,5.542355,-0.7095234,45.0,4,-0.097251005
15.7681,53.437668,8.82447,16.0,12,-0.097248696
1.935776,6.5560775,-0.5980627,32.0,5,-0.09724639
14.596783,49.404568,10.013657,31.0,13,-0.09724409
2.59512,8.777858,-0.4797114,57.0,6,-0.09724179
15.245657,51.534557,12.4074,8.0,14,-0.09723948
4.3129883,14.579101,-0.26538128,26.0,7,-0.09723718
0.89858073,3.0200014,-0.8442677,35.0,0,-0.09721414
9.892193,33.246246,0.60545886,12.0,8,-0.09721184
1.0165142,3.414185,-0.8224211,29.0,1,-0.09720953
1.143072,3.8343563,-0.7777375,32.0,2,-0.09720492
1.3269792,4.448432,-0.73524207,33.0,3,-0.09720031
1.6424177,5.4988594,-0.70464855,48.0,4,-0.09719571
15.996384,53.522358,8.847622,16.0,12,-0.097193405
1.9620761,6.5607324,-0.5991086,29.0,5,-0.097191095
14.8573,49.679405,10.079295,31.0,13,-0.09718879
2.6408217,8.824693,-0.48274687,57.0,6,-0.09718649
14.473963,48.336235,11.648866,19.0,14,-0.09718419
4.3357325,14.470093,-0.26367095,26.0,7,-0.09718189
16.72823,55.793457,15.6073065,38.0,15,-0.09717958
0.9096429,3.0166879,-0.8442677,29.0,0,-0.09740996
9.706687,32.170387,0.58654046,8.0,8,-0.09740766
1.0217316,3.3841386,-0.8161225,29.0,1,-0.09740536
27.611465,91.45359,5.0065627,61.0,9,-0.09740305
1.1531427,3.8169858,-0.7750662,31.0,2,-0.09740075
1.354346,4.4773374,-0.7408737,34.0,3,-0.09739614
1.6560382,5.467815,-0.70148,45.0,4,-0.09739153
1.9832184,6.543964,-0.598237,37.0,5,-0.09738693
15.077559,49.719692,10.099139,32.0,13,-0.09738462
2.6335092,8.678793,-0.4753152,45.0,6,-0.097382315
15.599884,51.37753,12.3961525,16.0,14,-0.09738001
4.3376093,14.285724,-0.26059934,26.0,7,-0.09737771
16.952818,55.79832,15.625942,38.0,15,-0.0973754
0.9179102,3.006104,-0.84219724,31.0,0,-0.097354665
9.71111,31.803337,0.5804322,19.0,8,-0.09735236
1.0346558,3.386323,-0.8174721,32.0,1,-0.09735006
1.1664587,3.8129373,-0.7750662,28.0,2,-0.09734545
1.3639812,4.4558225,-0.7380579,28.0,3,-0.097340845
1.6602013,5.416742,-0.69563025,46.0,4,-0.09733623
17.56979,57.289394,9.49088,20.0,12,-0.09733393
1.9879307,6.4779544,-0.59283334,34.0,5,-0.09733163
2.6528964,8.639462,-0.47364044,35.0,6,-0.09732702
14.998626,48.814472,11.789685,13.0,14,-0.097324714
4.331038,14.087,-0.25724846,26.0,7,-0.09732241
15.208202,49.435013,13.858725,25.0,15,-0.09732011
0.91304547,2.955054,-0.82873863,35.0,0,-0.097299375
9.371401,30.31155,0.5537998,3.0,8,-0.097297065
1.0464708,3.3826904,-0.8174721,34.0,1,-0.09729476
1.1628402,3.7565358,-0.7643809,31.0,2,-0.09729016
1.387715,4.4774494,-0.7424381,33.0,3,-0.09728555
1.6814514,5.4184976,-0.6966052,46.0,4,-0.09728094
